name,slug,country,city,homepage,lat,lng,programs
"royal melbourne institute of technology","rmit-university","Australia","Melbourne","","-37.8142454","144.9631732","{'bygg- og miljøteknikk':[{'report_id': '2313', 'year': '2020'}, {'report_id': '1233', 'year': '2017'}, {'report_id': '982', 'year': '2018'}],'industriell økonomi og teknologiledelse':[{'report_id': '2263', 'year': '2020'}, {'report_id': '2224', 'year': '2019'}],'dataingeniør':[{'report_id': '2020', 'year': '2019'}],'bprog':[{'report_id': '1848', 'year': '2019'}],'fysikk og matematikk':[{'report_id': '1643', 'year': '2018'}, {'report_id': '1460', 'year': '2018'}, {'report_id': '1305', 'year': '2018'}],'bioteknologi':[{'report_id': '1482', 'year': '2018'}],'tekniske geofag':[{'report_id': '1478', 'year': '2018'}],'industriell design':[{'report_id': '1444', 'year': '2018'}, {'report_id': '775', 'year': '2017'}],'matematikk og fysikk':[{'report_id': '1443', 'year': '2018'}],'kybernetikk og robotikk':[{'report_id': '961', 'year': '2017'}, {'report_id': '668', 'year': '2016'}],'bachelor i pedagogikk':[{'report_id': '710', 'year': '2017'}],'energi og miljø':[{'report_id': '598', 'year': '2016'}, {'report_id': '597', 'year': '2016'}],'datateknologi':[{'report_id': '121', 'year': '2017'}, {'report_id': '119', 'year': '2016'}],}"
"university of otago","university-of-otago","New Zealand","Dunedin","","-45.8649793","170.51461487350844","{'bygg- og miljøteknikk':[{'report_id': '2311', 'year': '2020'}],'ingeniørvitenskap og ikt':[{'report_id': '2308', 'year': '2020'}],'industriell økonomi og teknologiledelse':[{'report_id': '2199', 'year': '2020'}, {'report_id': '1299', 'year': '2018'}],'biologi bachelor':[{'report_id': '1780', 'year': '2019'}, {'report_id': '1238', 'year': '2018'}],'masterprogram (2-årig) lærar i samfunnsfag':[{'report_id': '1701', 'year': '2019'}],'lektor i geografi':[{'report_id': '1449', 'year': '2018'}],'master i geologi':[{'report_id': '1252', 'year': '2018'}],'bbi - bachelor biologi - studieretning økologi, adferd og evolusjon':[{'report_id': '1228', 'year': '2018'}],'bachelor i geomatikk':[{'report_id': '734', 'year': '2017'}],'grunnskolelærer 1-7 m. realfag':[{'report_id': '696', 'year': '2017'}],'lektorutdanning i realfag':[{'report_id': '678', 'year': '2016'}],}"
"uba","uba","Argentina","Buenos Aires","","-34.597845","-58.3991479","{'medisin':[{'report_id': '2309', 'year': '2020'}],}"
"dette var et praksisopphold som lærer på hillcrest secondary school.","dette-var-et-praksisopphold-som-laerer-pa-hillcrest-secondary-school.","Zambia","Livingstone","","-17.853135","25.861429","{'lektorutdanning i kroppsøving og idrettsfag - masterstudium':[{'report_id': '2306', 'year': '2020'}],'lektorutdanning i kroppsøving og idrettsfag':[{'report_id': '2305', 'year': '2020'}],'lektor i realfag':[{'report_id': '2301', 'year': '2020'}],'lektorutdanningen i kroppsøving og idrettsfag':[{'report_id': '2282', 'year': '2020'}],}"
"university of ghana","university-of-ghana","Ghana","Accra","","5.64659785","-0.18799765768516785","{'sykepleie bachelor':[{'report_id': '2304', 'year': '2020'}, {'report_id': '1635', 'year': '2019'}, {'report_id': '1619', 'year': '2019'}, {'report_id': '1618', 'year': '2019'}, {'report_id': '1610', 'year': '2019'}, {'report_id': '1609', 'year': '2019'}],'bioteknologi':[{'report_id': '1975', 'year': '2019'}],'bachelor i engelsk':[{'report_id': '1726', 'year': '2019'}],'afrikastudier':[{'report_id': '360', 'year': '2017'}],}"
"uraccan","uraccan","Nicaragua","Bluefields","","12.0324484","-83.7702737146707","{'sykepleie bachelor':[{'report_id': '2303', 'year': '2020'}, {'report_id': '2238', 'year': '2020'}, {'report_id': '2237', 'year': '2020'}, {'report_id': '2230', 'year': '2020'}],}"
"nova sbe","nova-sbe","Portugal","Lisboa","","38.6790195","-9.3267663","{'økonomi og administrasjon':[{'report_id': '2287', 'year': '2020'}, {'report_id': '2266', 'year': '2020'}],}"
"var ikke på et universitet, men bodde på mødrehjemmet abrigo rainha silvia i itaboraí","var-ikke-pa-et-universitet-men-bodde-pa-modrehjemmet-abrigo-rainha-silvia-i-itaborai","Brazil","Rio de Janeiro","","-22.9110137","-43.2093727","{'barnevernspedagog':[{'report_id': '2280', 'year': '2020'}],}"
"ingen","ingen","Sør Afrika","Cape Town","","-33.928992","18.417396","{'barnevernspedagog':[{'report_id': '2279', 'year': '2020'}, {'report_id': '1370', 'year': '2018'}],'sosionom':[{'report_id': '2248', 'year': '2020'}],'medisin':[{'report_id': '1965', 'year': '2019'}],}"
"rheinische friedrich-wilhelms-universität bonn","rheinische-friedrich-wilhelms-universitat-bonn","Tyskland","Bonn","","50.7338124","7.1022465","{'mathematical sciences':[{'report_id': '2278', 'year': '2019'}],}"
"nanyang technologial university","nanyang-technological-university-(ntu)","Singapore","Singapore","","1.357107","103.8194992","{'industriell økonomi og teknologiledelse':[{'report_id': '2268', 'year': '2020'}, {'report_id': '2232', 'year': '2020'}, {'report_id': '1637', 'year': '2018'}, {'report_id': '1597', 'year': '2018'}, {'report_id': '1579', 'year': '2018'}, {'report_id': '1341', 'year': '2018'}, {'report_id': '1300', 'year': '2017'}, {'report_id': '1074', 'year': '2017'}, {'report_id': '936', 'year': '2017'}, {'report_id': '874', 'year': '2017'}, {'report_id': '873', 'year': '2017'}, {'report_id': '576', 'year': '2016'}, {'report_id': '545', 'year': '2016'}, {'report_id': '395', 'year': '2017'}, {'report_id': '309', 'year': '2016'}, {'report_id': '252', 'year': '2016'}, {'report_id': '226', 'year': '2016'}, {'report_id': '107', 'year': '2017'}],'energi og miljø':[{'report_id': '2211', 'year': '2019'}, {'report_id': '1284', 'year': '2017'}],'kybernetikk og robotikk':[{'report_id': '2204', 'year': '2020'}],'indøk, datateknologi':[{'report_id': '2065', 'year': '2019'}],'bioteknologi':[{'report_id': '2019', 'year': '2019'}],'nanoteknologi':[{'report_id': '1763', 'year': '2019'}],'marin teknikk, 5-årig master':[{'report_id': '1713', 'year': '2019'}],'fysikk og matematikk':[{'report_id': '1468', 'year': '2018'}],'industriell kjemi og bioteknologi':[{'report_id': '1272', 'year': '2016'}],'økonomi og administrasjon':[{'report_id': '1258', 'year': '2017'}],'kommunikasjonsteknologi og digital sikkerhet':[{'report_id': '224', 'year': '2016'}],}"
"universidad san francisco de quito","universidad-san-francisco-de-quito","Ecuador","Quito","","-0.19686125","-78.43591531590212","{'medisin':[{'report_id': '2265', 'year': '2020'}, {'report_id': '2264', 'year': '2020'}, {'report_id': '1409', 'year': '2018'}, {'report_id': '1408', 'year': '2018'}],'profesjonsstudiet medisin':[{'report_id': '1743', 'year': '2019'}],'politisk økonomi':[{'report_id': '1436', 'year': '2018'}],'medisinstudiet':[{'report_id': '317', 'year': '2017'}],}"
"ntnu","ntnu","Sør Afrika","Cape Town","","-33.928992","18.417396","{'sosialt arbeid':[{'report_id': '2262', 'year': '2020'}, {'report_id': '1347', 'year': '2018'}],'sosialantropologi master':[{'report_id': '1310', 'year': '2018'}],}"
"university of namibia","unam","Namibia","Windhoek","","-22.611456150000002","17.05860104184979","{'sykepleie bachelor':[{'report_id': '2261', 'year': '2020'}, {'report_id': '2231', 'year': '2020'}, {'report_id': '2214', 'year': '2020'}, {'report_id': '2195', 'year': '2020'}, {'report_id': '1951', 'year': '2019'}, {'report_id': '1689', 'year': '2019'}, {'report_id': '1687', 'year': '2019'}, {'report_id': '1686', 'year': '2019'}, {'report_id': '1682', 'year': '2019'}, {'report_id': '1671', 'year': '2019'}, {'report_id': '1670', 'year': '2019'}, {'report_id': '1669', 'year': '2019'}, {'report_id': '1668', 'year': '2019'}, {'report_id': '1639', 'year': '2019'}, {'report_id': '1429', 'year': '2018'}, {'report_id': '924', 'year': '2018'}],'491097':[{'report_id': '2188', 'year': '2020'}],'industriell design':[{'report_id': '473', 'year': '2017'}],}"
"prosjektstudie med organisasjon","prosjektstudie-med-organisasjon","Zambia","Livingstone","","-17.853135","25.861429","{'sosialt arbeid':[{'report_id': '2260', 'year': '2020'}],}"
"samarbeid med respons network, en ikke-statlig organisasjon.","samarbeid-med-respons-network-en-ikke-statlig-organisasjon.","Zambia","Livingstone","","-17.853135","25.861429","{'sosialt arbeid':[{'report_id': '2250', 'year': '2020'}, {'report_id': '2239', 'year': '2020'}],}"
"mcgill university","mcgill-university","Canada","Montreal","","45.50701415","-73.57919090369913","{'industriell økonomi og teknologiledelse':[{'report_id': '2249', 'year': '2019'}],'samfunnsøkonomi':[{'report_id': '829', 'year': '2017'}],}"
"uruccan","uruccan","Nicaragua","Bluefields, Nicaragua","","12.023855000000001","-83.76390918054028","{'sykepleie bachelor':[{'report_id': '2240', 'year': '2020'}],}"
"streetlight inc.","streetlight-inc.","Filippinene","Tacloban","","11.2436208","125.0079543","{'barnevernspedagog':[{'report_id': '2225', 'year': '2020'}],}"
"tokyo institute of technology","tokyo-institute-of-technology","Japan","Tokyo","","35.605038050000005","139.6827406514703","{'kybernetikk og robotikk':[{'report_id': '2220', 'year': '2019'}, {'report_id': '2178', 'year': '2020'}, {'report_id': '1587', 'year': '2018'}, {'report_id': '964', 'year': '2017'}, {'report_id': '286', 'year': '2016'}],'bioteknologi master':[{'report_id': '1990', 'year': '2018'}],'bygg- og miljøteknikk':[{'report_id': '1846', 'year': '2019'}, {'report_id': '882', 'year': '2017'}],'kommunikasjonsteknologi og digital sikkerhet':[{'report_id': '1524', 'year': '2018'}],'nanoteknologi':[{'report_id': '870', 'year': '2017'}],}"
"muhas","muhas","Tanzania","Dar es Salaam","","-6.8039922","39.2737788","{'medisin':[{'report_id': '2217', 'year': '2019'}, {'report_id': '1455', 'year': '2018'}, {'report_id': '913', 'year': '2018'}],}"
"hamburg university of technology","hamburg-university-of-technology","Tyskland","Hamburg - Harburg","","53.461","9.969226430380203","{'marin teknikk':[{'report_id': '2216', 'year': '2019'}],}"
"university of birmingham","university-of-birmingham","Storbritannia","Birmingham","","52.4522956","-1.9312856726008194","{'kybernetikk og robotikk':[{'report_id': '2209', 'year': '2020'}],'bachelor i pedagogikk':[{'report_id': '629', 'year': '2016'}],}"
"soas","soas","Storbritannia","London","","51.5218979","-0.1288676341954016","{'medievitenskap':[{'report_id': '2197', 'year': '2020'}],}"
"utfsm","utfsm","Chile","Valparaíso","","-33.035183149999995","-71.59528445233704","{'kybernetikk og robotikk':[{'report_id': '2196', 'year': '2019'}],}"
"university of ljubljana","university-of-ljubljana","Slovenia","Ljubljana","","46.07440525","14.514146253679245","{'medisin':[{'report_id': '2186', 'year': '2020'}, {'report_id': '2185', 'year': '2020'}, {'report_id': '1970', 'year': '2019'}, {'report_id': '1678', 'year': '2019'}, {'report_id': '1653', 'year': '2019'}, {'report_id': '388', 'year': '2017'}, {'report_id': '318', 'year': '2017'}],'profesjonsstudiet i medisin':[{'report_id': '1971', 'year': '2019'}],}"
"n/a","n/a","Belgia","Brussel","","50.88493215","4.353082093869798","{'sosiologi':[{'report_id': '2184', 'year': '2020'}],'natural resource management international masters':[{'report_id': '1376', 'year': '2018'}],}"
"university of waterloo","university-of-waterloo","Canada","Waterloo","","43.4701994","-80.54524293779451","{'kommunikasjonsteknologi og digital sikkerhet':[{'report_id': '2173', 'year': '2020'}, {'report_id': '831', 'year': '2017'}],'datateknologi':[{'report_id': '2107', 'year': '2019'}, {'report_id': '1256', 'year': '2017'}],'bevegelsesvitenskap':[{'report_id': '1287', 'year': '2018'}],'sosialantropologi':[{'report_id': '169', 'year': '2016'}],'fysikk og matematikk':[{'report_id': '147', 'year': '2017'}],}"
"university of tasmania","university-of-tasmania","Australia","Launceston","","-41.42596265","147.13885794530944","{'marin teknikk':[{'report_id': '2163', 'year': '2019'}, {'report_id': '219', 'year': '2016'}],}"
"kathmandu medical college","kathmandu-medical-college","Nepal","Kathmandu","","27.7015906","85.3275905","{'sykepleie bachelor':[{'report_id': '2153', 'year': '2020'}, {'report_id': '2152', 'year': '2020'}, {'report_id': '2151', 'year': '2020'}, {'report_id': '1736', 'year': '2019'}, {'report_id': '1685', 'year': '2019'}, {'report_id': '78', 'year': '2017'}],'fysioterapi':[{'report_id': '1711', 'year': '2019'}],}"
"kmc","kmc","Nepal","Kathmandu","","27.6980254","85.3132466","{'sykepleie bachelor':[{'report_id': '2150', 'year': '2020'}, {'report_id': '73', 'year': '2017'}],'fysioterapi':[{'report_id': '279', 'year': '2017'}],}"
"stellenbosch university","stellenbosch-university","Sør Afrika","Stellenbosch","","-33.931521950000004","18.867665592062465","{'statsvitenskap':[{'report_id': '2149', 'year': '2019'}],'afrika studier':[{'report_id': '1422', 'year': '2018'}],'nanoteknologi':[{'report_id': '721', 'year': '2017'}],}"
"burapha university","burapha-university","Thailand","Bang Saen","","13.27658915","100.92561968817282","{'sykepleie bachelor':[{'report_id': '2143', 'year': '2020'}, {'report_id': '1622', 'year': '2019'}],}"
"århus universitet","arhus-universitet","Danmark","Århus","","56.1496278","10.2134046","{'sosialantropologi':[{'report_id': '2139', 'year': '2020'}],}"
"columbia university","columbia-university","USA","New York City","","40.80775585","-73.96164946987652","{'industriell økonomi og teknologiledelse':[{'report_id': '2138', 'year': '2018'}, {'report_id': '2092', 'year': '2019'}, {'report_id': '1311', 'year': '2017'}, {'report_id': '765', 'year': '2017'}],'industriell økonomi':[{'report_id': '845', 'year': '2017'}],}"
"la sapienza university","la-sapienza-university","Italia","roma","","41.8933203","12.4829321","{'ledelse av teknologi':[{'report_id': '2129', 'year': '2019'}],}"
"university of auckland","university-of-auckland","New Zealand","Auckland","","-36.8524464","174.7704546","{'industriell økonomi og teknologiledelse':[{'report_id': '2080', 'year': '2019'}, {'report_id': '1984', 'year': '2019'}, {'report_id': '749', 'year': '2017'}],'datateknologi':[{'report_id': '2043', 'year': '2019'}, {'report_id': '1985', 'year': '2019'}, {'report_id': '263', 'year': '2016'}, {'report_id': '188', 'year': '2016'}, {'report_id': '183', 'year': '2016'}],'sykepleie bachelor':[{'report_id': '1998', 'year': '2019'}, {'report_id': '1982', 'year': '2019'}, {'report_id': '1033', 'year': '2018'}, {'report_id': '1023', 'year': '2018'}, {'report_id': '1022', 'year': '2018'}, {'report_id': '1015', 'year': '2018'}, {'report_id': '1014', 'year': '2018'}, {'report_id': '384', 'year': '2017'}],'tekniske geofag':[{'report_id': '1996', 'year': '2019'}],'lektor i samfunnsfag':[{'report_id': '1947', 'year': '2019'}],'kybernetikk og robotikk':[{'report_id': '1734', 'year': '2019'}],'fysikk og matematikk':[{'report_id': '1584', 'year': '2018'}, {'report_id': '701', 'year': '2017'}],'ledelse av teknologi (2-årig masterprogram)':[{'report_id': '1464', 'year': '2018'}],'dataingeniør':[{'report_id': '1440', 'year': '2018'}],'arkitektur og design':[{'report_id': '1382', 'year': '2018'}],'energi og miljø':[{'report_id': '1335', 'year': '2018'}, {'report_id': '951', 'year': '2018'}, {'report_id': '510', 'year': '2017'}],'produktutvikling og produksjon':[{'report_id': '1152', 'year': '2018'}, {'report_id': '681', 'year': '2016'}, {'report_id': '217', 'year': '2016'}, {'report_id': '200', 'year': '2016'}],'bygg- og miljøteknikk':[{'report_id': '1021', 'year': '2018'}, {'report_id': '530', 'year': '2016'}, {'report_id': '529', 'year': '2016'}],'sosialt arbeid':[{'report_id': '706', 'year': '2017'}],'informatikk':[{'report_id': '676', 'year': '2017'}],'bbi':[{'report_id': '238', 'year': '2016'}],}"
"university of newcastle","university-of-newcastle","Australia","Newcastle","","-32.894917250000006","151.72874156644127","{'materialteknologi':[{'report_id': '2077', 'year': '2019'}],'produktutvikling og produksjon':[{'report_id': '1453', 'year': '2018'}],'materialteknologi, bachelor':[{'report_id': '1314', 'year': '2017'}],}"
"the hong kong polytechnic university (polyu)","the-hong-kong-polytechnic-university-(polyu)","Kina","Hongkong","","22.2793278","114.1628131","{'ingeniørvitenskap og ikt':[{'report_id': '2063', 'year': '2019'}],}"
"university of leeds","university-of-leeds","Storbritannia","Leeds","","53.80677435","-1.5562877504739676","{'industriell økonomi og teknologiledelse':[{'report_id': '2061', 'year': '2019'}],}"
"vysoké učení technické v brně","vysoke-uceni-technicke-v-brne","Tsjekkia","Brno","","49.1922443","16.6113382","{'informatikk':[{'report_id': '2059', 'year': '2019'}],}"
"hebrew university rehovot","hebrew-university-rehovot","Israel","Rehovot","","31.9052114","34.80365479697896","{'biomarin innovasjon':[{'report_id': '2056', 'year': '2019'}],}"
"the university of manchester","the-university-of-manchester","Storbritannia","Manchester","","53.4863381","-2.263547283561194","{'industriell økonomi og teknologiledelse':[{'report_id': '2051', 'year': '2019'}],'fysikk og matematikk':[{'report_id': '836', 'year': '2017'}],}"
"university of stellenbosch","university-of-stellenbosch","Sør Afrika","Stellenbosch","","-33.96456575","18.83310067997821","{'industriell kjemi og bioteknologi':[{'report_id': '2050', 'year': '2019'}],}"
"university of chichester","university-of-chichester","Storbritannia","Chichester","","50.8449436","-0.7740064130646287","{'lektorutdanning i kroppsøving og idrettsfag':[{'report_id': '2049', 'year': '2019'}],'bevegelsesvitenskap':[{'report_id': '1997', 'year': '2019'}, {'report_id': '1989', 'year': '2019'}, {'report_id': '1592', 'year': '2018'}, {'report_id': '1566', 'year': '2018'}, {'report_id': '732', 'year': '2017'}],}"
